cl_from	cl_to
388668	5332
1076972	1055
419563	10788
278025	957
42187	915
393921	197453
456261	11032
1190367	1286
1190367	11044
1087525	1658604
67686	10782
465015	5351
465015	10792
786839	10776
850494	5329
381192	312430
64732	5350
505991	10782
799734	10775
315596	758
384689	5332
12349	5397
1215787	609737
259766	1025
138483	5362
138483	1597650
746920	158634
377304	1667731
1191454	312430
1119461	1598821
1104480	10837
943047	1065
1030880	312430
19244	1410
1194502	312430
7526	1304
1124028	5361
776445	5348
719367	652
53866	1610978
83320	1610978
524701	1610978
815172	5369
815172	1597650
672081	5367
672081	10707
406815	805
920660	1610978
120534	1237
1222518	158625
449351	10816
801720	1602361
610941	5348
898666	1597651
1062785	10777
1062785	10785
398080	5364
398080	10706
331345	10771
331345	10787
749642	10773
1215932	609737
1100179	907
126685	1357
1188155	10782
1079401	1581024
61999	5356
856774	1102
256182	5338
140826	312430
1135623	10783
271311	1411
28881	1467
231157	1239
349278	10771
349278	10787
25189	5351
409089	5358
93385	10708
93385	10788
93385	10837
331398	10789
1247081	5325
1100382	10776
531410	10793
1214740	1203972
21910	138091
788343	5367
190206	1610978
13818	1567851
1016731	1003748
483606	10822
381208	312430
93709	312430
266349	1391
687023	6177
687023	312430
63966	1026
984445	1679732
936541	10771
936541	10782
476439	758
476439	1085
476439	1394
977517	5342
468679	10773
468679	10783
468679	1597651
381419	312430
1175171	5329
360307	5346
1143269	5324
1143269	5331
799310	1610973
1150026	10837
941998	5363
941998	10703
1135392	5362
1135392	10706
428568	5349
964548	5328
375522	5357
375522	10788
398082	5365
459108	10792
780004	11044
652698	10700
236478	241620
91314	1335
124166	5364
1214457	1619389
944711	5340
798911	1631581
542820	5358
542820	10703
542820	1597651
1198593	1621837
663838	1518480
1044523	1610978
784338	10774
784338	1597650
514350	10774
514350	1597650
514350	1597651
1206674	11035
798623	5318
798623	5344
258815	10771
258815	10782
403903	1610978
115338	25229
115336	1610978
1000197	1610978
132526	5387
1218683	5340
406022	1023
1045427	1665760
174801	5367
174801	10706
503927	158634
614032	986
118109	5364
118109	10704
164983	1631581
1243803	1357
318129	1658604
694511	312430
326734	887
374975	11037
772089	10783
794357	954
772445	10788
124184	5322
124184	5338
436206	362559
1223525	10700
520328	1284
520328	1286
520328	1554
520328	11033
296952	10794
1215804	609737
1215814	609737
1215821	609737
1215915	609737
371958	10771
1059493	6177
1132923	5348
1132923	10794
76333	1408
76333	1410
76333	1430
938756	10782
934457	10805
934457	10816
1218073	5359
23076	10794
1123051	5361
1123051	10703
97773	5359
97773	10704
1215768	609737
527264	5354
993976	1631581
1237648	10804
1237648	10816
779641	803
872373	10805
70967	897
612929	1226
1182753	5350
1182753	5362
1182753	10704
1182753	10708
1182753	10816
940304	10776
940304	10785
940304	1597650
193051	5369
610186	5342
1066566	1665760
932182	1203972
91376	1053950
84966	5352
457997	1479947
1125428	5361
1125428	10704
1123743	5365
315167	10816
856846	361955
668679	10788
1181904	312430
17394	1081
259801	1020
1093445	196908
1245876	1665726
746728	1597651
1144599	1550796
398094	5367
792891	1496373
1104523	10837
1207292	5361
1207292	10703
935955	10692
440884	1631581
185175	5352
1171935	5358
405310	643
1190130	1282
1190130	1285
47477	686
878271	646
327328	10771
327328	10787
568797	1408
1227408	5326
1227408	5338
312864	752
1096474	5345
450417	745
450417	1304
93543	5327
93543	5330
407586	176682
800762	1610978
986181	1656102
653684	804
35438	5340
1211567	312430
117972	10703
1221848	10776
1157701	1598821
60370	1610978
145029	312430
145029	1631581
953912	5318
953912	5341
391560	1430
76582	312430
60140	5369
71717	1484703
121432	1610978
1136122	11044
1132343	5361
748612	10785
748612	10837
1215935	609737
482602	5401
345771	5365
432253	138091
356237	885
1237818	10776
1237818	10785
661665	1658604
630187	802
630187	11025
1135396	5362
1135396	10707
1223203	5320
1223203	5341
1215961	609737
1010814	5326
1010814	5341
179320	5401
48978	5323
48978	5328
469795	5357
206774	885
355942	312430
381189	312430
520524	10783
20354	887
857896	10793
1113932	5349
675767	10773
1127088	1598821
1211350	10837
74043	5353
74043	10709
761570	622
341972	5324
341972	5330
361192	362559
133147	1480002
262601	5322
262601	5346
407052	5363
934139	1597650
16672	312430
62117	1308
1136344	5364
457803	1658604
165596	904
357807	10794
357807	10805
1125416	5361
1125416	10704
70041	5367
70041	10776
1143284	5366
1159162	5363
1159162	1597651
198083	5365
1188885	10774
1188885	10783
1179115	10777
7375	890
1175102	312430
840873	1658604
729714	1610978
457739	1658604
285223	5354
1230773	5362
1230773	10703
19138	5359
19138	10788
128127	5338
4949	10804
608599	361955
164786	312430
473973	362559
909453	1651050
821509	361955
1082167	312430
1144947	1651050
1101404	312430
840647	361955
7685	1001825
459010	362559
813751	361955
38700	1518626
621771	312430
884629	361955
294885	1508514
518227	1494
654466	1610978
857452	1651050
400470	1170772
1138675	5365
837259	637
837259	640
992009	1598821
1143261	10775
360310	5322
360310	5330
360310	5346
1211906	312430
816258	312430
1192090	312430
181022	1651050
745897	1499472
180862	1651050
1234686	1581024
366889	1001825
428999	495575
813002	361955
910170	1651050
180728	1651050
199814	490700
91703	1651050
214089	1001825
698529	1631586
920177	1225546
446198	362559
163513	1651050
467912	362559
247372	1651050
884480	361955
261890	1499163
820440	361955
321462	1651050
421198	1001825
180858	1651050
828416	1651050
675417	361955
824927	361955
674181	361955
434022	362559
909654	1651050
748573	1567
868096	361955
149824	681680
330182	871
816191	361955
759999	312430
891603	195682
816317	5370
665843	4734
665843	5698
826965	1542205
252545	1444
167368	807
908031	1508514
908031	1508517
133790	1309
29575	1085360
439019	1556548
269369	1556548
460253	1177
1106906	5356
1106906	10709
497921	10773
497921	10783
749215	10776
369940	312430
75496	312430
460008	1179
795245	1584199
1165866	1178
1162311	5322
1162311	5341
139176	312430
848163	361955
813778	361955
91698	1651050
912075	1651050
473976	362559
1251735	1651050
466555	362559
813518	361955
847896	361955
440570	362559
824861	1610978
153	1550796
334936	759
608475	1330464
1169683	1598821
814555	1664671
85029	312430
744281	1651050
992439	1651050
980103	362559
869812	361955
877019	361955
468301	362559
976087	1508516
751214	1269
392651	489159
922905	241896
1025288	312430
448286	362559
1189424	312430
389913	1049
1200296	312430
1215920	609737
320100	5370
13424	1307
668863	362559
717932	5588
575949	1651050
911119	1651050
53167	241893
1108618	681025
817559	361955
450494	1653243
875121	361955
797222	5363
797222	10704
869637	361955
1120698	25229
1120698	1610973
149825	681680
205077	1653665
586345	1653243
829387	241708
623554	361955
149826	681680
297223	1653245
320539	1203988
359424	1653245
196352	1653243
196174	1653243
804616	1653245
646513	4740
8865	847
465983	1360
731352	1406704
812895	361955
473233	362559
144777	1610978
921880	10692
847474	361955
245896	362559
866174	361955
820630	361955
878379	361955
812931	361955
866531	361955
881500	361955
460835	362559
815483	361955
457475	362559
466601	362559
247165	1651050
816448	361955
865565	361955
907692	1406050
872547	361955
654257	593951
798100	593951
826540	361955
875588	361955
440215	362559
474727	362559
724579	1610978
452104	362559
863335	361955
1096673	1003748
870182	361955
404360	361955
585160	361955
857900	609737
445589	362559
469190	362559
291511	362559
693365	361955
827996	361955
1036044	1653244
247353	361955
1254540	1556548
791536	618
824843	361955
575133	915
247188	1651050
93528	1001825
439278	362559
446350	362559
327718	1668248
565963	1499163
462840	362559
440912	362559
820360	361955
876590	361955
110760	361955
816207	361955
193990	362559
1098748	1610978
258456	1610978
258010	1610978
904533	1610978
1098777	1610978
827907	361955
816255	361955
818347	361955
869094	361955
326448	1572233
818966	361955
1066561	1665760
775282	1631581
975657	1584296
458437	1062
1145240	5357
17747	5321
17747	5326
17747	5328
436449	362559
40070	5327
40070	5329
813708	361955
682011	1500432
682011	1500434
824914	361955
116828	1077
70836	1070
349787	1674225
632418	4734
632418	1660993
1056189	361955
90241	1668248
1043163	1479925
56155	1651050
175198	312430
812953	361955
813811	361955
854229	361955
878062	361955
574477	1653242
876357	361955
107763	1668249
1231303	5355
1231303	10709
170220	5364
170220	10837
398084	5366
398084	10705
398089	5367
398089	10706
1214748	6178
15020	1308
1248081	1176
1236536	1421
795441	5325
331349	10771
1038123	1515338
17052	138973
1038143	1515338
170303	1671859
259787	1653243
319665	1431
319665	1581021
825273	361955
460524	5370
261715	5340
456014	1581037
1012534	1003748
12306	1674226
458909	158624
846571	361955
50700	312430
534142	1509249
454412	1567851
91664	1556548
810607	361955
123999	1610978
873588	1406704
854504	361955
76232	312430
1215922	609737
714418	10529
224902	10528
224902	176688
138375	312430
852578	1612626
18657	948
764178	1352
32672	361955
861863	361955
474095	361955
627262	802
760338	312430
72365	312430
313888	1667418
1037303	617
453683	981
459559	819
121137	312430
54995	1667418
1087554	1667418
1165218	1667418
12436	1667418
738670	1592
146129	312430
664280	1551111
422884	910
378099	5624
477337	1602
89546	5583
1079942	1584299
470451	10782
1041332	98061
71735	1465291
71735	1465292
262364	1479409
161512	1440332
161512	1465291
161512	1465292
161512	1465303
161512	1465312
539984	9371
65611	1668248
936739	849
776899	806
182053	312430
207916	10782
1232344	10773
1045374	1003699
656026	1481843
1227914	1592442
1148338	1631581
614417	10788
536901	593921
440549	361955
308414	312430
174093	1497866
817061	361955
1004164	1497866
355612	1653244
1185268	681025
847672	361955
1004336	1497866
1062338	312430
851077	361955
705850	576249
1078306	711
867727	361955
1188258	1509249
176437	312430
1248939	1584196
460839	1051
922633	1665760
199009	1114
868922	361955
308612	1620
788484	1620
857545	361955
56755	1670765
600786	916
1106644	312430
1106648	312430
914544	10789
410562	361955
2860	1330464
817954	361955
140844	1330464
131986	1330464
813013	361955
262237	594073
809551	10773
1209809	312430
215593	1319
783564	1457
246220	5318
246220	5344
504862	1091
535109	1062
772538	1002
154111	1040
17304	5356
1215897	609737
732764	5327
732764	5342
655646	593951
478776	10821
124156	5369
124156	10783
1188681	10776
456615	362559
1141950	1668249
570889	1668248
629493	1508517
557035	1585376
729521	312430
297649	5618
596628	1406531
921038	5574
1251913	139880
817538	1581014
881572	1002806
223625	97992
1240347	1369
460515	362559
463264	362559
451116	312430
451116	1671859
1213426	1671859
725985	312430
275674	312430
720986	312430
120192	1580994
717727	1620
86728	904
173724	1497866
884302	1522905
789365	1582677
176979	312430
456513	312430
474055	362559
480274	1651050
878824	361955
1110412	1497866
259693	1653243
122299	312430
1004229	1497866
730715	4869
935659	1497866
954779	1497866
1193971	312430
180731	1651050
181294	1651050
181021	1651050
181767	1651050
464100	362559
121347	312430
871957	1610978
455958	362559
112968	1631495
879561	361955
875118	361955
261142	10822
846027	312430
863331	361955
149827	681680
149828	681680
482868	1610978
7424	312430
7424	1631581
353751	1417
353751	11025
299777	1670765
843999	10783
1229974	1203978
1186058	11044
117670	1470369
22668	158477
1125429	5361
1125429	10704
449053	1406
658392	978
746585	1590
775371	1019
639569	1154
134952	1664671
703007	1581018
752910	1494
640439	138981
972913	1674225
1244972	963
1196260	1567850
35303	1667418
1038701	1581014
978569	1055
458234	1070
907975	1580996
1188268	312430
482753	937
1077639	312430
132513	312430
219587	1584592
536922	98061
537012	98061
619511	983
31776	1668249
136173	1668249
137026	11035
264293	1306
365082	1435
365082	1002806
305109	912
376626	312430
909079	1403
415337	998
520814	1592442
303733	1261
766976	933
710711	1581007
116246	916
22926	871
379642	5620
725667	1047
232506	835
29765	986
515940	139877
284447	1529
477227	5617
627315	1460
285242	890
942765	1465291
571506	5606
96050	1583
120598	933
285247	982
1088169	5598
361476	5617
253002	1124
139254	885
144717	1457
143036	1455
139256	885
231150	1034
222594	926
710714	1581018
423097	1538
789028	1499585
692737	5696
285527	98061
285546	835
284740	929
106988	1332
266710	5585
395606	1226
413264	1477350
499147	1103
415797	1496373
145669	878
1229821	1025
285023	1582
380111	1124
302084	1117
304043	1261
309596	5604
231760	1449
121446	931
91296	856
311611	5617
116063	1329
843134	1215
785825	835
597182	1093
285243	1524
389431	1046
785671	5595
724242	5598
754391	1091
856642	312430
199377	1146
822071	1107
869642	361955
869642	1499472
1039639	1515338
1038145	1515338
787146	1652957
787146	1658229
149829	681680
298458	5617
772540	1009
882	1519961
121950	1519961
869811	361955
172182	1550796
393275	1481843
822050	361955
445455	362559
853807	361955
860366	361955
702400	1668249
955091	1668249
395664	1406534
90897	1556548
670790	1556548
1119602	1668249
92919	1106
92919	1582673
740112	1499472
566966	361955
299890	1556548
149667	681680
571396	5604
685409	4735
164023	1651050
910748	1651050
181008	1651050
909871	1651050
181020	1651050
136545	1651050
443505	362559
836048	6178
1038305	361955
467258	1610978
445768	362559
472086	362559
815000	361955
1171033	1668632
411013	1610958
115544	1667731
899647	1550796
848237	361955
847297	361955
882446	361955
474728	362559
79361	312430
879171	361955
879164	361955
827972	361955
848675	361955
1215894	609737
1165071	139877
465727	362559
439524	362559
460973	362559
820428	361955
875766	361955
884124	361955
880766	361955
875212	361955
457039	362559
885274	361955
43949	1406534
218393	5612
1183095	312430
675668	1041
143194	1485
1016339	1008348
218394	5623
1069224	361955
609691	1668248
458658	362559
1179657	10692
657485	1563362
598196	847
599713	1406534
737279	1156
595418	361955
185416	1242
1242269	1567851
284048	1426885
284835	1450
1255691	1026
1255691	97992
457204	362559
38627	594073
877799	361955
857468	1610973
503274	1582547
405482	1671859
467545	1435
467545	1671859
867919	361955
867919	1499472
694031	362559
436430	362559
786250	361955
437141	362559
842735	900
813263	361955
424796	361955
815916	1406531
470618	1091
470618	1584608
465024	362559
746409	1582579
144751	1497866
468298	362559
639844	1401
600929	1001825
392433	1670765
1188437	312430
1241586	1113
879163	361955
848658	361955
927062	1482391
658393	979
752909	1495
752316	1269
1213809	10822
434699	362559
178067	312430
826258	361955
534670	1001825
453888	362559
55688	5370
334287	755
890493	361955
794157	1663356
426601	1375
814350	361955
386211	361955
553436	489164
1233145	362559
871197	361955
746410	1582579
1043240	1665760
726695	1480003
822490	361955
1029016	361955
457633	362559
803062	361955
132444	312430
801657	1523738
461235	362559
469189	362559
441807	362559
818200	361955
461462	362559
283459	1124
705469	6205
236799	1515338
813994	929
877017	361955
870912	361955
818318	361955
862954	361955
881352	361955
474199	490700
